model,data_num,iter,side_effect,test_fold,auc,tn,fp,fn,tp,cutoff point
LR,120,4,side_effect_3,3,0.6970710674992566,163,65,41,77,0.28
LR,120,4,side_effect_3,4,0.7143757881462798,163,71,38,84,0.34
LR,120,5,side_effect_3,0,0.6819300164024057,180,56,40,53,0.44
LR,120,5,side_effect_3,1,0.6729689330586193,162,61,49,62,0.23
LR,120,5,side_effect_3,2,0.7514132925897633,146,74,33,86,0.28
LR,120,5,side_effect_3,3,0.6817496229260935,144,77,36,72,0.3
LR,120,5,side_effect_3,4,0.669684193121693,181,35,60,52,0.58
LR,120,6,side_effect_3,0,0.6695710989098433,100,113,23,95,0.14
LR,120,6,side_effect_3,1,0.6668828011022856,109,90,32,92,0.35
LR,120,6,side_effect_3,2,0.7366311691285926,189,24,63,60,0.59
LR,120,6,side_effect_3,3,0.6509954661935738,147,81,33,56,0.4
LR,120,6,side_effect_3,4,0.7086768915281753,148,115,22,67,0.23
LR,120,7,side_effect_3,0,0.6539074960127592,146,63,47,64,0.29
LR,120,7,side_effect_3,1,0.655019593207688,153,80,38,54,0.4
LR,120,7,side_effect_3,2,0.7246575342465753,156,63,42,78,0.51
LR,120,7,side_effect_3,3,0.7608210620258813,206,43,38,52,0.41
LR,120,7,side_effect_3,4,0.5971994025392084,141,65,62,68,0.38
LR,120,8,side_effect_3,0,0.7377061935885465,120,96,22,97,0.18
LR,120,8,side_effect_3,1,0.6862307422969187,141,97,26,70,0.21
LR,120,8,side_effect_3,2,0.6463326071169209,144,72,40,62,0.36
LR,120,8,side_effect_3,3,0.6234516523867808,184,31,56,39,0.52
LR,120,8,side_effect_3,4,0.6995142262317835,150,81,40,91,0.33
LR,120,9,side_effect_3,0,0.6680151706700379,200,26,66,39,0.6
LR,120,9,side_effect_3,1,0.7120809397239133,160,54,44,65,0.38
LR,120,9,side_effect_3,2,0.7144991887968578,146,93,24,74,0.17
LR,120,9,side_effect_3,3,0.7193866834698592,151,56,39,76,0.35
LR,120,9,side_effect_3,4,0.5820839580209896,180,50,68,48,0.49
Adaboost,120,0,side_effect_3,0,0.7524038461538461,178,30,58,58,0.51
Adaboost,120,0,side_effect_3,1,0.5727705627705628,170,40,65,45,0.51
Adaboost,120,0,side_effect_3,2,0.6642671417565486,110,126,19,69,0.47
Adaboost,120,0,side_effect_3,3,0.6195103578154425,140,85,48,70,0.49
Adaboost,120,0,side_effect_3,4,0.6842285323297981,136,101,33,78,0.47
Adaboost,120,1,side_effect_3,0,0.6723479920201232,87,102,19,103,0.44
Adaboost,120,1,side_effect_3,1,0.6759091657067632,135,101,31,72,0.48
Adaboost,120,1,side_effect_3,2,0.6487597293955046,127,106,37,81,0.49
Adaboost,120,1,side_effect_3,3,0.6161443494776828,210,24,65,25,0.51
Adaboost,120,1,side_effect_3,4,0.6427150974025975,157,67,43,67,0.5
Adaboost,120,2,side_effect_3,0,0.7218996935978068,173,39,59,58,0.5
Adaboost,120,2,side_effect_3,1,0.7554938115685779,167,55,41,66,0.48
Adaboost,120,2,side_effect_3,2,0.6692960644774072,169,45,59,50,0.49
Adaboost,120,2,side_effect_3,3,0.6714966256450973,161,68,43,67,0.49
Adaboost,120,2,side_effect_3,4,0.5425941422594143,73,166,20,80,0.45
Adaboost,120,3,side_effect_3,0,0.6709234775641025,149,59,37,59,0.5
Adaboost,120,3,side_effect_3,1,0.6233899821109123,177,38,63,41,0.51
Adaboost,120,3,side_effect_3,2,0.7070755107104458,174,52,49,58,0.5
Adaboost,120,3,side_effect_3,3,0.7072569444444443,155,70,50,78,0.49
Adaboost,120,3,side_effect_3,4,0.6294000612182431,151,91,46,62,0.49
Adaboost,120,4,side_effect_3,0,0.6900787401574804,138,87,40,87,0.45
Adaboost,120,4,side_effect_3,1,0.6662827052822116,201,35,62,41,0.51
Adaboost,120,4,side_effect_3,2,0.5983009708737864,121,85,46,62,0.48
Adaboost,120,4,side_effect_3,3,0.6507471920807157,119,87,37,65,0.49
Adaboost,120,4,side_effect_3,4,0.674657397418994,172,71,45,58,0.49
Adaboost,120,5,side_effect_3,0,0.6274368371802869,131,98,34,78,0.46
Adaboost,120,5,side_effect_3,1,0.6811383061383062,128,106,30,80,0.48
Adaboost,120,5,side_effect_3,2,0.6448979591836734,184,31,62,36,0.5
Adaboost,120,5,side_effect_3,3,0.7050475729721013,161,73,38,68,0.49
Adaboost,120,5,side_effect_3,4,0.6796338193397018,150,54,53,64,0.49
Adaboost,120,6,side_effect_3,0,0.5174646781789638,197,11,86,12,0.51
Adaboost,120,6,side_effect_3,1,0.6574639724310778,165,59,52,62,0.48
Adaboost,120,6,side_effect_3,2,0.6694976076555024,152,68,44,70,0.5
Adaboost,120,6,side_effect_3,3,0.6690987124463519,208,25,63,47,0.53
Adaboost,120,6,side_effect_3,4,0.7201318930290893,119,112,16,91,0.46
Adaboost,120,7,side_effect_3,0,0.6222982428860209,197,21,83,35,0.51
Adaboost,120,7,side_effect_3,1,0.6080566764490095,168,64,49,45,0.46
Adaboost,120,7,side_effect_3,2,0.6678234527187668,198,23,75,43,0.51
Adaboost,120,7,side_effect_3,3,0.602336115421717,144,67,56,57,0.49
Adaboost,120,7,side_effect_3,4,0.6544871794871795,186,48,53,47,0.51
Adaboost,120,8,side_effect_3,0,0.5728600694753718,157,61,57,46,0.5
Adaboost,120,8,side_effect_3,1,0.6595338255494505,148,76,42,62,0.48
Adaboost,120,8,side_effect_3,2,0.6482311111111112,98,127,25,100,0.46
Adaboost,120,8,side_effect_3,3,0.6139402892240708,96,122,29,89,0.47
Adaboost,120,8,side_effect_3,4,0.7032071870781549,188,43,45,48,0.5
Adaboost,120,9,side_effect_3,0,0.6678859390363815,163,62,51,62,0.48
Adaboost,120,9,side_effect_3,1,0.5724976053639848,213,19,86,22,0.52
Adaboost,120,9,side_effect_3,2,0.5643672733516484,160,48,69,43,0.5
Adaboost,120,9,side_effect_3,3,0.5968330055719436,148,78,53,55,0.49
Adaboost,120,9,side_effect_3,4,0.5900653594771241,119,106,36,66,0.37
MLP,120,0,side_effect_3,0,0.62397841473429,144,95,43,64,0.19
MLP,120,0,side_effect_3,1,0.6199284511784512,153,63,53,57,0.44
MLP,120,0,side_effect_3,2,0.5308374463304041,124,89,56,61,0.15
MLP,120,0,side_effect_3,3,0.517051282051282,138,87,54,50,0.46
MLP,120,0,side_effect_3,4,0.47499466154174674,132,91,59,46,0.31
MLP,120,1,side_effect_3,0,0.6332589285714285,158,66,47,53,0.42
MLP,120,1,side_effect_3,1,0.5989592760180995,135,86,41,59,0.36
MLP,120,1,side_effect_3,2,0.6410101798318731,110,123,28,93,0.04
MLP,120,1,side_effect_3,3,0.6202520792248992,129,89,38,69,0.11
MLP,120,1,side_effect_3,4,0.5158695652173912,213,7,105,10,0.89
MLP,120,2,side_effect_3,0,0.6259296082720223,158,77,47,60,0.07
MLP,120,2,side_effect_3,1,0.6286914513757613,135,72,46,69,0.3
MLP,120,2,side_effect_3,2,0.5236553983856789,133,61,76,53,0.08
MLP,120,2,side_effect_3,3,0.636335403726708,221,9,70,28,0.98
MLP,120,2,side_effect_3,4,0.6302553191489362,0,250,0,94,0.0
MLP,120,3,side_effect_3,0,0.5517241379310345,197,13,104,12,0.01
MLP,120,3,side_effect_3,1,0.555631536604988,163,63,69,41,0.26
MLP,120,3,side_effect_3,2,0.666584280771132,135,103,29,73,0.05
MLP,120,3,side_effect_3,3,0.6645758661887694,167,49,44,49,0.17
MLP,120,3,side_effect_3,4,0.5849412447410417,106,120,37,85,0.07
MLP,120,4,side_effect_3,0,0.6171512852928783,140,86,43,62,0.31
MLP,120,4,side_effect_3,1,0.4921451355661882,172,56,72,38,0.95
MLP,120,4,side_effect_3,2,0.5501924179153361,164,43,92,26,0.01
MLP,120,4,side_effect_3,3,0.6681493030080704,124,108,25,69,0.01
MLP,120,4,side_effect_3,4,0.6060770063398793,121,102,39,77,0.02
MLP,120,5,side_effect_3,0,0.5606261999704623,184,60,68,43,0.56
MLP,120,5,side_effect_3,1,0.4740973312401884,232,2,97,1,0.9
MLP,120,5,side_effect_3,2,0.5268544293433765,157,40,89,35,0.83
MLP,120,5,side_effect_3,3,0.6663705959480607,212,1,110,1,0.01
MLP,120,5,side_effect_3,4,0.5937444621655149,226,2,98,1,0.96
MLP,120,6,side_effect_3,0,0.6163151097718468,164,66,52,49,0.27
MLP,120,6,side_effect_3,1,0.6502242152466368,141,82,43,73,0.04
MLP,120,6,side_effect_3,2,0.6636794264498783,128,91,33,74,0.06
MLP,120,6,side_effect_3,3,0.5735152628356511,162,60,55,48,0.22
MLP,120,6,side_effect_3,4,0.6830149114631873,158,64,46,70,0.3
MLP,120,7,side_effect_3,0,0.5685327765453043,184,53,59,38,0.56
MLP,120,7,side_effect_3,1,0.5480555555555556,214,11,104,8,0.07
MLP,120,7,side_effect_3,2,0.520686274509804,160,44,72,28,0.92
MLP,120,7,side_effect_3,3,0.625893437296946,178,50,60,48,0.86
MLP,120,7,side_effect_3,4,0.5842270842270841,182,40,83,43,0.58
MLP,120,8,side_effect_3,0,0.6469387755102041,131,114,33,79,0.03
MLP,120,8,side_effect_3,1,0.5196850393700787,0,205,0,127,0.0
MLP,120,8,side_effect_3,2,0.5424156822461907,114,84,57,61,0.08
MLP,120,8,side_effect_3,3,0.6963393587065129,120,98,25,76,0.06
MLP,120,8,side_effect_3,4,0.4857882352941177,235,15,75,10,0.01
MLP,120,9,side_effect_3,0,0.5770484770484771,114,108,39,66,0.02
MLP,120,9,side_effect_3,1,0.5765221902560959,191,42,60,31,0.78
MLP,120,9,side_effect_3,2,0.47827942497753817,198,14,95,10,0.74
MLP,120,9,side_effect_3,3,0.6323908458954932,189,28,74,44,0.81
MLP,120,9,side_effect_3,4,0.7373122914349277,138,94,26,98,0.05
RF,80,0,side_effect_3,0,0.6795290372607437,222,7,77,30,0.53
RF,80,0,side_effect_3,1,0.7550452488687783,151,70,28,72,0.39
RF,80,0,side_effect_3,2,0.684146843785398,162,72,30,53,0.4
RF,80,0,side_effect_3,3,0.7312067079839593,160,51,53,77,0.47
RF,80,0,side_effect_3,4,0.7240186881506825,129,92,28,95,0.25
RF,80,1,side_effect_3,0,0.7477064220183486,141,87,24,85,0.26
RF,80,1,side_effect_3,1,0.7224805487776805,153,50,44,63,0.21
RF,80,1,side_effect_3,2,0.7302827380952381,153,71,32,76,0.34
RF,80,1,side_effect_3,3,0.6217292821994844,165,52,64,54,0.35
RF,80,1,side_effect_3,4,0.6363415030027593,139,105,32,69,0.29
RF,80,2,side_effect_3,0,0.7484502032520326,173,67,24,58,0.38
RF,80,2,side_effect_3,1,0.639392033542977,179,46,61,45,0.3
RF,80,2,side_effect_3,2,0.6866719361638061,167,49,59,64,0.32
RF,80,2,side_effect_3,3,0.6873491332016677,195,22,76,50,0.47
RF,80,2,side_effect_3,4,0.7495456119092955,172,46,41,65,0.34
RF,80,3,side_effect_3,0,0.6949900957411687,208,25,56,48,0.43
RF,80,3,side_effect_3,1,0.729347598070065,152,75,32,73,0.38
RF,80,3,side_effect_3,2,0.7013880626611144,155,50,51,72,0.31
RF,80,3,side_effect_3,3,0.7202920899854862,176,32,49,57,0.33
RF,80,3,side_effect_3,4,0.7076425631981188,217,26,51,54,0.41
RF,80,4,side_effect_3,0,0.7741935483870968,180,37,44,74,0.34
RF,80,4,side_effect_3,1,0.6872970601140851,197,18,63,43,0.42
RF,80,4,side_effect_3,2,0.7429512516469038,159,48,41,69,0.36
RF,80,4,side_effect_3,3,0.6535010807063333,131,86,40,73,0.31
RF,80,4,side_effect_3,4,0.6432091346153845,232,28,58,38,0.45
RF,80,5,side_effect_3,0,0.7266843971631206,171,69,34,60,0.41
RF,80,5,side_effect_3,1,0.6020952144805356,161,57,64,47,0.47
RF,80,5,side_effect_3,2,0.736096256684492,166,54,49,70,0.48
RF,80,5,side_effect_3,3,0.6655879180151025,179,37,54,49,0.46
RF,80,5,side_effect_3,4,0.7117893755824789,159,63,48,68,0.44
RF,80,6,side_effect_3,0,0.726844262295082,199,45,37,53,0.44
RF,80,6,side_effect_3,1,0.7177220721436517,155,62,41,75,0.38
RF,80,6,side_effect_3,2,0.7613591151428345,190,23,55,63,0.47
RF,80,6,side_effect_3,3,0.6565069297627437,148,50,66,63,0.44
RF,80,6,side_effect_3,4,0.6943078324225865,91,153,10,80,0.25
RF,80,7,side_effect_3,0,0.684068463341145,134,72,39,77,0.35
RF,80,7,side_effect_3,1,0.6751322751322753,206,28,58,47,0.58
RF,80,7,side_effect_3,2,0.778246996996997,154,68,22,74,0.36
RF,80,7,side_effect_3,3,0.6665024630541871,153,57,52,64,0.39
RF,80,7,side_effect_3,4,0.6944858420268256,178,66,45,65,0.43
RF,80,8,side_effect_3,0,0.7540485829959515,201,33,40,55,0.48
RF,80,8,side_effect_3,1,0.7439252336448597,173,37,48,59,0.4
RF,80,8,side_effect_3,2,0.7132246376811593,156,60,42,73,0.35
RF,80,8,side_effect_3,3,0.7413793103448276,165,60,41,75,0.4
RF,80,8,side_effect_3,4,0.712436048799685,174,57,43,67,0.36
RF,80,9,side_effect_3,0,0.6910982764943161,124,78,36,72,0.35
RF,80,9,side_effect_3,1,0.6338471702268224,201,38,51,44,0.33
RF,80,9,side_effect_3,2,0.7272487668963439,191,36,60,57,0.44
RF,80,9,side_effect_3,3,0.7870043103448277,192,40,38,62,0.44
RF,80,9,side_effect_3,4,0.742114573923517,162,54,40,83,0.31
LR,80,0,side_effect_3,0,0.7017106792891545,172,51,52,56,0.36
LR,80,0,side_effect_3,1,0.5936233562153668,153,73,55,52,0.29
LR,80,0,side_effect_3,2,0.6935643564356435,170,32,58,62,0.33
LR,80,0,side_effect_3,3,0.6699029126213591,132,95,31,72,0.11
LR,80,0,side_effect_3,4,0.7964385754301719,196,42,36,69,0.41
LR,80,1,side_effect_3,0,0.6197041505098376,86,125,21,78,0.08
LR,80,1,side_effect_3,1,0.6714380549332004,120,114,21,82,0.12
LR,80,1,side_effect_3,2,0.6528199932455251,153,82,47,79,0.23
LR,80,1,side_effect_3,3,0.6481022315468243,106,108,25,73,0.26
LR,80,1,side_effect_3,4,0.6283976283976285,197,25,78,39,0.89
LR,80,2,side_effect_3,0,0.706146572104019,116,119,19,89,0.14
LR,80,2,side_effect_3,1,0.6754021475295183,118,105,24,85,0.22
LR,80,2,side_effect_3,2,0.6682581786030063,165,30,64,52,0.48
LR,80,2,side_effect_3,3,0.6122845254606697,164,81,45,58,0.37
LR,80,2,side_effect_3,4,0.6850295807253708,127,91,29,78,0.28
LR,80,3,side_effect_3,0,0.7234961350779462,193,56,38,55,0.45
LR,80,3,side_effect_3,1,0.6561482892752243,176,45,60,54,0.38
LR,80,3,side_effect_3,2,0.5817535545023697,85,126,24,84,0.18
LR,80,3,side_effect_3,3,0.6615479115479117,136,86,36,74,0.22
LR,80,3,side_effect_3,4,0.588048062385613,183,30,80,38,0.31
LR,80,4,side_effect_3,0,0.712224605186196,175,48,48,67,0.46
LR,80,4,side_effect_3,1,0.7094237570210111,131,78,33,82,0.38
LR,80,4,side_effect_3,2,0.6427549044371474,156,58,52,59,0.44
LR,80,4,side_effect_3,3,0.6899904214559387,165,96,23,57,0.18
LR,80,4,side_effect_3,4,0.5878108086908777,122,87,47,75,0.2
LR,80,5,side_effect_3,0,0.7215419110037944,193,30,50,54,0.41
LR,80,5,side_effect_3,1,0.666520403685827,138,74,52,77,0.12
LR,80,5,side_effect_3,2,0.5941977219510259,89,138,23,88,0.12
LR,80,5,side_effect_3,3,0.6109090909090911,148,72,43,47,0.31
LR,80,5,side_effect_3,4,0.7344938445855876,144,90,21,88,0.16
LR,80,6,side_effect_3,0,0.5814347580493316,144,82,46,48,0.19
LR,80,6,side_effect_3,1,0.7155092592592592,162,78,32,76,0.06
LR,80,6,side_effect_3,2,0.7647946986536929,188,23,57,56,0.5
LR,80,6,side_effect_3,3,0.6376258653241031,156,71,46,66,0.46
LR,80,6,side_effect_3,4,0.6557417046193884,143,69,41,75,0.27
LR,80,7,side_effect_3,0,0.64556438265475,132,80,44,70,0.23
LR,80,7,side_effect_3,1,0.7675512405609494,179,46,36,67,0.26
LR,80,7,side_effect_3,2,0.6319578507078507,135,87,43,69,0.26
LR,80,7,side_effect_3,3,0.7275240384615385,193,47,43,61,0.41
LR,80,7,side_effect_3,4,0.6335148722245497,126,91,36,74,0.22
LR,80,8,side_effect_3,0,0.5981034093474825,98,117,28,75,0.09
LR,80,8,side_effect_3,1,0.6231248286396929,136,75,54,67,0.3
LR,80,8,side_effect_3,2,0.6782845668387837,167,85,29,54,0.32
LR,80,8,side_effect_3,3,0.7340450310559006,155,29,64,76,0.51
LR,80,8,side_effect_3,4,0.6291010498687664,133,121,29,67,0.08
LR,80,9,side_effect_3,0,0.6790519641200123,167,45,62,60,0.6
LR,80,9,side_effect_3,1,0.6186827378390013,140,90,40,61,0.19
LR,80,9,side_effect_3,2,0.6419979612640163,189,36,65,44,0.57
LR,80,9,side_effect_3,3,0.7060809419902013,183,44,49,58,0.35
LR,80,9,side_effect_3,4,0.6529365904365905,185,37,55,49,0.27
Adaboost,80,0,side_effect_3,0,0.6445576010793401,156,51,54,57,0.48
Adaboost,80,0,side_effect_3,1,0.5513513513513514,144,115,34,41,0.47
Adaboost,80,0,side_effect_3,2,0.5304646164021164,132,84,57,55,0.5
Adaboost,80,0,side_effect_3,3,0.6648803909800223,167,47,60,49,0.48
Adaboost,80,0,side_effect_3,4,0.6402573529411765,123,97,45,91,0.47
Adaboost,80,1,side_effect_3,0,0.6010514018691588,102,112,32,72,0.37
Adaboost,80,1,side_effect_3,1,0.6874150526673463,141,77,39,69,0.46
Adaboost,80,1,side_effect_3,2,0.6649072701637684,157,42,73,66,0.49
Adaboost,80,1,side_effect_3,3,0.46089706728004604,29,193,11,83,0.34
Adaboost,80,1,side_effect_3,4,0.6845852409404827,164,99,33,65,0.46
Adaboost,80,2,side_effect_3,0,0.5489290912871698,122,107,46,59,0.48
Adaboost,80,2,side_effect_3,1,0.671952686447474,160,55,55,61,0.49
Adaboost,80,2,side_effect_3,2,0.6021438104771436,133,89,42,66,0.48
Adaboost,80,2,side_effect_3,3,0.6087948638613861,178,24,81,47,0.55
Adaboost,80,2,side_effect_3,4,0.6748171417854463,229,19,54,32,0.56
Adaboost,80,3,side_effect_3,0,0.627122641509434,88,124,21,99,0.45
Adaboost,80,3,side_effect_3,1,0.5948049750401895,148,75,49,57,0.43
Adaboost,80,3,side_effect_3,2,0.6194209101231549,155,59,51,56,0.49
Adaboost,80,3,side_effect_3,3,0.7011467444120507,182,63,43,62,0.49
Adaboost,80,3,side_effect_3,4,0.6848348348348348,188,34,58,47,0.55
Adaboost,80,4,side_effect_3,0,0.6403279328518446,134,101,39,70,0.48
Adaboost,80,4,side_effect_3,1,0.5739035087719297,73,147,18,96,0.42
Adaboost,80,4,side_effect_3,2,0.6421798766454939,162,51,50,52,0.52
Adaboost,80,4,side_effect_3,3,0.6365436401077142,149,65,57,61,0.44
Adaboost,80,4,side_effect_3,4,0.6973504273504274,188,46,46,54,0.49
Adaboost,80,5,side_effect_3,0,0.536200495049505,189,13,113,23,0.59
Adaboost,80,5,side_effect_3,1,0.6345126835781042,139,75,34,64,0.48
Adaboost,80,5,side_effect_3,2,0.6795678623872456,134,93,34,71,0.45
Adaboost,80,5,side_effect_3,3,0.6243336999746171,129,94,36,70,0.46
Adaboost,80,5,side_effect_3,4,0.6570204081632653,164,86,40,58,0.43
Adaboost,80,6,side_effect_3,0,0.6225062491156912,172,61,49,42,0.51
Adaboost,80,6,side_effect_3,1,0.6301742680303762,141,68,49,60,0.5
Adaboost,80,6,side_effect_3,2,0.6589182740107378,199,36,61,46,0.51
Adaboost,80,6,side_effect_3,3,0.6053979049405879,165,43,76,47,0.51
Adaboost,80,6,side_effect_3,4,0.6147760793778494,178,53,62,51,0.5
Adaboost,80,7,side_effect_3,0,0.6536590524534687,99,98,36,108,0.37
Adaboost,80,7,side_effect_3,1,0.6019631410256411,217,23,71,33,0.54
Adaboost,80,7,side_effect_3,2,0.5984807379272924,139,89,42,55,0.49
Adaboost,80,7,side_effect_3,3,0.6490239574090505,152,78,42,56,0.49
Adaboost,80,7,side_effect_3,4,0.5358823529411765,160,61,64,36,0.51
Adaboost,80,8,side_effect_3,0,0.6407134282284342,134,104,33,65,0.47
Adaboost,80,8,side_effect_3,1,0.6567146089204913,183,38,66,46,0.5
Adaboost,80,8,side_effect_3,2,0.6823863636363636,147,69,41,69,0.5
Adaboost,80,8,side_effect_3,3,0.6855693581780538,161,49,54,61,0.48
Adaboost,80,8,side_effect_3,4,0.684443642776976,133,98,32,76,0.46
Adaboost,80,9,side_effect_3,0,0.7151251526251526,150,74,38,79,0.41
Adaboost,80,9,side_effect_3,1,0.6689855072463768,151,79,36,54,0.49
Adaboost,80,9,side_effect_3,2,0.6120704845814978,165,62,43,57,0.5
Adaboost,80,9,side_effect_3,3,0.6590518300171948,136,71,45,73,0.47
Adaboost,80,9,side_effect_3,4,0.6985206660719596,189,39,60,58,0.49
MLP,80,0,side_effect_3,0,0.6790212019767257,152,52,48,75,0.25
MLP,80,0,side_effect_3,1,0.5978191961455559,112,127,28,71,0.01
MLP,80,0,side_effect_3,2,0.5457934462444771,139,85,50,47,0.02
MLP,80,0,side_effect_3,3,0.6583646616541354,164,60,43,52,0.39
MLP,80,0,side_effect_3,4,0.5362962962962963,143,82,70,59,0.08
MLP,80,1,side_effect_3,0,0.5515873015873015,177,72,49,35,0.27
MLP,80,1,side_effect_3,1,0.49316957012156915,152,85,62,39,0.11
MLP,80,1,side_effect_3,2,0.669568805446668,109,76,40,91,0.18
MLP,80,1,side_effect_3,3,0.6702310865473187,118,85,35,88,0.22
MLP,80,1,side_effect_3,4,0.6411713286713286,193,49,62,42,0.43
MLP,80,2,side_effect_3,0,0.439039408866995,173,30,95,17,0.19
MLP,80,2,side_effect_3,1,0.6489114114114114,152,88,41,70,0.01
MLP,80,2,side_effect_3,2,0.6575762599469496,124,108,27,77,0.12
MLP,80,2,side_effect_3,3,0.5034304511278195,121,103,43,52,0.16
MLP,80,2,side_effect_3,4,0.6453517157329474,145,72,47,74,0.1
MLP,80,3,side_effect_3,0,0.5858281186692477,128,101,36,61,0.23
MLP,80,3,side_effect_3,1,0.4324890423179861,202,1,126,1,0.98
MLP,80,3,side_effect_3,2,0.610282154976061,169,44,61,40,0.08
MLP,80,3,side_effect_3,3,0.690798817703735,151,88,31,78,0.05
MLP,80,3,side_effect_3,4,0.5600680164504903,186,46,72,37,0.75
MLP,80,4,side_effect_3,0,0.5622046567574533,118,88,50,63,0.13
MLP,80,4,side_effect_3,1,0.6339147286821705,189,51,47,39,0.49
MLP,80,4,side_effect_3,2,0.5602842606799644,200,3,119,3,0.01
MLP,80,4,side_effect_3,3,0.5658677685950414,0,242,0,100,0.0
MLP,80,4,side_effect_3,4,0.6075045537340619,149,76,58,64,0.13
MLP,80,5,side_effect_3,0,0.5221133474576272,204,32,76,20,0.99
MLP,80,5,side_effect_3,1,0.5773946675444371,140,77,57,55,0.04
MLP,80,5,side_effect_3,2,0.502047502047502,132,88,62,49,0.2
MLP,80,5,side_effect_3,3,0.6075236966824644,143,68,50,62,0.08
MLP,80,5,side_effect_3,4,0.6057573891625616,163,69,57,55,0.21
MLP,80,6,side_effect_3,0,0.5993740219092332,153,60,58,50,0.04
MLP,80,6,side_effect_3,1,0.5429822345710196,176,46,71,36,0.67
MLP,80,6,side_effect_3,2,0.5493901460439736,161,40,87,37,0.57
MLP,80,6,side_effect_3,3,0.6112283835349517,105,121,29,80,0.03
MLP,80,6,side_effect_3,4,0.6079569001243266,151,103,32,63,0.13
MLP,80,7,side_effect_3,0,0.6020351008215086,133,73,45,59,0.3
MLP,80,7,side_effect_3,1,0.5512342135476462,168,100,39,39,0.41
MLP,80,7,side_effect_3,2,0.6000988630746416,163,41,70,49,0.23
MLP,80,7,side_effect_3,3,0.5895185185185186,124,101,45,75,0.03
MLP,80,7,side_effect_3,4,0.5675748479950742,176,37,81,41,0.97
MLP,80,8,side_effect_3,0,0.5446127178177174,202,24,76,21,0.97
MLP,80,8,side_effect_3,1,0.5693406817717901,148,65,66,49,0.15
MLP,80,8,side_effect_3,2,0.6407486546375436,176,40,68,49,0.87
MLP,80,8,side_effect_3,3,0.6068479946355979,221,2,104,3,0.01
MLP,80,8,side_effect_3,4,0.5736275818738711,171,67,60,47,0.32
MLP,80,9,side_effect_3,0,0.5880217409343623,130,104,35,68,0.05
MLP,80,9,side_effect_3,1,0.6632498276258332,190,39,50,45,0.48
MLP,80,9,side_effect_3,2,0.4216501953573891,0,229,0,95,0.0
MLP,80,9,side_effect_3,3,0.5155446756425949,210,5,108,6,0.2
MLP,80,9,side_effect_3,4,0.5728961441035745,162,47,86,50,0.29
RF,40,0,side_effect_3,0,0.6785699726876198,161,60,49,62,0.38
RF,40,0,side_effect_3,1,0.7095125786163522,140,72,37,77,0.52
RF,40,0,side_effect_3,2,0.7507246376811596,182,37,43,72,0.42
RF,40,0,side_effect_3,3,0.7007796376977757,171,74,35,54,0.38
RF,40,0,side_effect_3,4,0.6471601377873909,131,88,38,76,0.35
RF,40,1,side_effect_3,0,0.623236443991161,127,95,35,71,0.33
RF,40,1,side_effect_3,1,0.5912334735576923,127,81,61,67,0.27
RF,40,1,side_effect_3,2,0.7186597716009482,141,80,30,75,0.25
RF,40,1,side_effect_3,3,0.7452484087694483,171,53,35,66,0.29
RF,40,1,side_effect_3,4,0.6171494178785804,193,48,63,40,0.28
RF,40,2,side_effect_3,0,0.6622536945812807,162,41,65,55,0.47
RF,40,2,side_effect_3,1,0.6498550724637681,156,74,37,53,0.31
RF,40,2,side_effect_3,2,0.6567179964463998,190,33,59,47,0.33
RF,40,2,side_effect_3,3,0.6655269058295964,180,43,57,63,0.43
RF,40,2,side_effect_3,4,0.708959343822706,108,129,17,90,0.23
RF,40,3,side_effect_3,0,0.6481768145854834,189,39,60,42,0.35
RF,40,3,side_effect_3,1,0.6628811092385476,124,90,40,82,0.39
RF,40,3,side_effect_3,2,0.6296547796372558,147,79,39,62,0.3
RF,40,3,side_effect_3,3,0.6873651564185543,188,18,64,44,0.44
RF,40,3,side_effect_3,4,0.7570247933884298,154,88,24,86,0.5
RF,40,4,side_effect_3,0,0.6590693257359924,194,49,48,43,0.37
RF,40,4,side_effect_3,1,0.6956396243842365,159,44,55,73,0.32
RF,40,4,side_effect_3,2,0.682078243389516,176,47,51,65,0.38
RF,40,4,side_effect_3,3,0.6617510017705712,152,67,39,59,0.38
RF,40,4,side_effect_3,4,0.6881578947368421,203,25,62,48,0.39
RF,40,5,side_effect_3,0,0.6441355300578602,133,73,42,57,0.36
RF,40,5,side_effect_3,1,0.7498877514367817,175,57,35,61,0.47
RF,40,5,side_effect_3,2,0.6664204545454545,189,31,69,51,0.68
RF,40,5,side_effect_3,3,0.5925379592478954,116,107,41,73,0.23
RF,40,5,side_effect_3,4,0.7030421799178799,182,53,51,63,0.3
RF,40,6,side_effect_3,0,0.6352301511049,89,125,17,90,0.26
RF,40,6,side_effect_3,1,0.5954549305320231,192,35,65,39,0.58
RF,40,6,side_effect_3,2,0.7711530893349074,184,26,53,68,0.53
RF,40,6,side_effect_3,3,0.711196491792726,183,56,45,59,0.43
RF,40,6,side_effect_3,4,0.6874948308659333,172,54,43,64,0.54
RF,40,7,side_effect_3,0,0.5160957400087836,47,160,16,94,0.16
RF,40,7,side_effect_3,1,0.6312621990891347,147,85,42,64,0.3
RF,40,7,side_effect_3,2,0.6728318380492293,161,46,52,53,0.32
RF,40,7,side_effect_3,3,0.6811057281276717,147,85,37,84,0.45
RF,40,7,side_effect_3,4,0.7552209002412845,179,59,29,72,0.43
