model,data_num,iter,side_effect,test_fold,auc,,acc,,precision,,recall,,tn,fp,fn,tp,cutoff point
Adaboost,80,7,side_effect_1,4,0.592954816,,0.704022989,,0.258064516,,0.413793103,,221,69,34,24,0.37
Adaboost,80,8,side_effect_1,0,0.709629148,,0.588235294,,0.26993865,,0.75862069,,146,119,14,44,0.37
Adaboost,80,8,side_effect_1,1,0.598214286,,0.781341108,,0.38,,0.301587302,,249,31,44,19,0.5
Adaboost,80,8,side_effect_1,2,0.714726972,,0.729483283,,0.397849462,,0.528571429,,203,56,33,37,0.41
Adaboost,80,8,side_effect_1,3,0.729851574,,0.644859813,,0.288732394,,0.759259259,,166,101,13,41,0.4
Adaboost,80,8,side_effect_1,4,0.688260921,,0.618075802,,0.275,,0.745762712,,168,116,15,44,0.4
Adaboost,80,9,side_effect_1,0,0.569127588,,0.411940299,,0.242798354,,0.819444444,,79,184,13,59,0.1
Adaboost,80,9,side_effect_1,1,0.585683034,,0.6,,0.284615385,,0.544117647,,149,93,31,37,0.44
Adaboost,80,9,side_effect_1,2,0.592381303,,0.830246914,,0.292682927,,0.315789474,,257,29,26,12,0.51
Adaboost,80,9,side_effect_1,3,0.645760743,,0.671511628,,0.274193548,,0.596491228,,197,90,23,34,0.37
Adaboost,80,9,side_effect_1,4,0.628315806,,0.598265896,,0.283950617,,0.666666667,,161,116,23,46,0.36
MLP,80,0,side_effect_1,0,0.614933796,,0.785714286,,0.32,,0.31372549,,237,34,35,16,0.03
MLP,80,0,side_effect_1,1,0.584085467,,0.661585366,,0.25,,0.409836066,,192,75,36,25,0.03
MLP,80,0,side_effect_1,2,0.666105121,,0.6996997,,0.262626263,,0.490566038,,207,73,27,26,0.03
MLP,80,0,side_effect_1,3,0.472286757,,0.208459215,,0.208459215,,1,,0,262,0,69,0
MLP,80,0,side_effect_1,4,0.440467532,,0.202898551,,0.202898551,,1,,0,275,0,70,0
MLP,80,1,side_effect_1,0,0.60882128,,0.125,,0.125,,1,,0,287,0,41,0
MLP,80,1,side_effect_1,1,0.528420674,,0.187311178,,0.187311178,,1,,0,269,0,62,0
MLP,80,1,side_effect_1,2,0.693380996,,0.811940299,,0.555555556,,0.078125,,267,4,59,5,0.01
MLP,80,1,side_effect_1,3,0.748099535,,0.799401198,,0.52,,0.376811594,,241,24,43,26,0.01
MLP,80,1,side_effect_1,4,0.655613957,,0.667673716,,0.327868852,,0.588235294,,181,82,28,40,0.08
MLP,80,2,side_effect_1,0,0.526074259,,0.153153153,,0.153153153,,1,,0,282,0,51,0
MLP,80,2,side_effect_1,1,0.630547713,,0.659442724,,0.336065574,,0.585714286,,172,81,29,41,0.01
MLP,80,2,side_effect_1,2,0.653850535,,0.810240964,,1,,0.045454545,,266,0,63,3,0.6
MLP,80,2,side_effect_1,3,0.609439652,,0.688235294,,0.228571429,,0.489795918,,210,81,25,24,0.03
MLP,80,2,side_effect_1,4,0.455490942,,0.205438066,,0.205438066,,1,,0,263,0,68,0
MLP,80,3,side_effect_1,0,0.720370969,,0.792507205,,0.4625,,0.560606061,,238,43,29,37,0.09
MLP,80,3,side_effect_1,1,0.47288961,,0.135802469,,0.135802469,,1,,0,280,0,44,0
MLP,80,3,side_effect_1,2,0.633765485,,0.698795181,,0.294117647,,0.384615385,,207,60,40,25,0.03
MLP,80,3,side_effect_1,3,0.656334498,,0.594936709,,0.268456376,,0.677966102,,148,109,19,40,0.02
MLP,80,3,side_effect_1,4,0.487513228,,0.205882353,,0.205882353,,1,,0,270,0,70,0
MLP,80,4,side_effect_1,0,0.403919049,,0.162721893,,0.162721893,,1,,0,283,0,55,0
MLP,80,4,side_effect_1,1,0.586157289,,0.794721408,,0.444444444,,0.057971014,,267,5,65,4,0.01
MLP,80,4,side_effect_1,2,0.646667503,,0.570532915,,0.261146497,,0.661290323,,141,116,21,41,0.01
MLP,80,4,side_effect_1,3,0.609466277,,0.686153846,,0.27,,0.482142857,,196,73,29,27,0.06
MLP,80,4,side_effect_1,4,0.475747587,,0.18452381,,0.18452381,,1,,0,274,0,62,0
MLP,80,5,side_effect_1,0,0.412876082,,0.17114094,,0.17114094,,1,,0,247,0,51,0
MLP,80,5,side_effect_1,1,0.717106872,,0.691176471,,0.312,,0.672413793,,196,86,19,39,0.03
MLP,80,5,side_effect_1,2,0.517418559,,0.486646884,,0.243523316,,0.635135135,,117,146,27,47,0.01
MLP,80,5,side_effect_1,3,0.679775281,,0.752265861,,0.378378378,,0.4375,,221,46,36,28,0.02
MLP,80,5,side_effect_1,4,0.730144618,,0.750708215,,0.336842105,,0.561403509,,233,63,25,32,0.09
MLP,80,6,side_effect_1,0,0.605098886,,0.660818713,,0.268907563,,0.524590164,,194,87,29,32,0.03
MLP,80,6,side_effect_1,1,0.572857481,,0.204968944,,0.204968944,,1,,0,256,0,66,0
MLP,80,6,side_effect_1,2,0.675534414,,0.771604938,,0.435483871,,0.409090909,,223,35,39,27,0.3
MLP,80,6,side_effect_1,3,0.549148418,,0.141065831,,0.141065831,,1,,0,274,0,45,0
MLP,80,6,side_effect_1,4,0.68086459,,0.730113636,,0.353535354,,0.53030303,,222,64,31,35,0.16
MLP,80,7,side_effect_1,0,0.584601296,,0.772307692,,0.288461538,,0.288461538,,236,37,37,15,0.25
MLP,80,7,side_effect_1,1,0.510601321,,0.81305638,,0.5,,0.015873016,,273,1,62,1,0.41
MLP,80,7,side_effect_1,2,0.662142723,,0.557575758,,0.248554913,,0.728813559,,141,130,16,43,0.01
MLP,80,7,side_effect_1,3,0.68289699,,0.738601824,,0.352941176,,0.491803279,,213,55,31,30,0.02
MLP,80,7,side_effect_1,4,0.745272345,,0.789940828,,0.484848485,,0.463768116,,235,34,37,32,0.17
MLP,80,8,side_effect_1,0,0.643251089,,0.651515152,,0.295081967,,0.553846154,,179,86,29,36,0.05
MLP,80,8,side_effect_1,1,0.658094145,,0.204892966,,0.204892966,,1,,0,260,0,67,0
MLP,80,8,side_effect_1,2,0.521158201,,0.80952381,,0.2,,0.054545455,,269,12,52,3,0.29
MLP,80,8,side_effect_1,3,0.463127273,,0.153846154,,0.153846154,,1,,0,275,0,50,0
MLP,80,8,side_effect_1,4,0.647565094,,0.806451613,,0.6,,0.044776119,,272,2,64,3,0.54
MLP,80,9,side_effect_1,0,0.496760408,,0.157099698,,0.157099698,,1,,0,279,0,52,0
MLP,80,9,side_effect_1,1,0.672442579,,0.683431953,,0.425,,0.573033708,,180,69,38,51,0.01
MLP,80,9,side_effect_1,2,0.704433498,,0.749244713,,0.362637363,,0.568965517,,215,58,25,33,0.07
MLP,80,9,side_effect_1,3,0.507995736,,0.662460568,,0.197916667,,0.387755102,,191,77,30,19,0.03
MLP,80,9,side_effect_1,4,0.632367632,,0.719298246,,0.287234043,,0.482142857,,219,67,29,27,0.11
RF,40,0,side_effect_1,0,0.727539907,,0.763803681,,0.444444444,,0.597014925,,209,50,27,40,0.29
RF,40,0,side_effect_1,1,0.760752253,,0.695783133,,0.386363636,,0.718309859,,180,81,20,51,0.19
RF,40,0,side_effect_1,2,0.734800638,,0.734939759,,0.346534653,,0.614035088,,209,66,22,35,0.27
RF,40,0,side_effect_1,3,0.528202425,,0.370030581,,0.192622951,,0.839285714,,74,197,9,47,0.08
RF,40,0,side_effect_1,4,0.719494679,,0.730994152,,0.324324324,,0.679245283,,214,75,17,36,0.18
RF,40,1,side_effect_1,0,0.684441558,,0.718654434,,0.429906542,,0.597402597,,189,61,31,46,0.31
RF,40,1,side_effect_1,1,0.69079098,,0.623145401,,0.296774194,,0.71875,,164,109,18,46,0.1
RF,40,1,side_effect_1,2,0.652147064,,0.603174603,,0.182481752,,0.657894737,,165,112,13,25,0.26
RF,40,1,side_effect_1,3,0.777010199,,0.739520958,,0.389380531,,0.709677419,,203,69,18,44,0.36
RF,40,1,side_effect_1,4,0.687924168,,0.74566474,,0.359550562,,0.507936508,,226,57,31,32,0.25
RF,40,2,side_effect_1,0,0.674532225,,0.796407186,,0.5625,,0.364864865,,239,21,47,27,0.24
RF,40,2,side_effect_1,1,0.742854531,,0.609090909,,0.297619048,,0.819672131,,151,118,11,50,0.21
RF,40,2,side_effect_1,2,0.680427807,,0.656441718,,0.25203252,,0.607843137,,183,92,20,31,0.12
RF,40,2,side_effect_1,3,0.694444444,,0.69760479,,0.378151261,,0.625,,188,74,27,45,0.26
RF,40,2,side_effect_1,4,0.703061532,,0.72238806,,0.27184466,,0.608695652,,214,75,18,28,0.26
RF,40,3,side_effect_1,0,0.711246867,,0.744868035,,0.333333333,,0.553571429,,223,62,25,31,0.21
RF,40,3,side_effect_1,1,0.699445335,,0.575949367,,0.2625,,0.724137931,,140,118,16,42,0.1
RF,40,3,side_effect_1,2,0.720172359,,0.77124183,,0.465753425,,0.523076923,,202,39,31,34,0.22
RF,40,3,side_effect_1,3,0.637013256,,0.5,,0.245283019,,0.764705882,,124,160,16,52,0.12
RF,40,3,side_effect_1,4,0.754385965,,0.683139535,,0.303030303,,0.701754386,,195,92,17,40,0.22
RF,40,4,side_effect_1,0,0.643858745,,0.495548961,,0.25,,0.828125,,114,159,11,53,0.19
RF,40,4,side_effect_1,1,0.702352941,,0.828220859,,0.444444444,,0.392156863,,250,25,31,20,0.35
RF,40,4,side_effect_1,2,0.643157098,,0.699690402,,0.291262136,,0.555555556,,196,73,24,30,0.21
RF,40,4,side_effect_1,3,0.805473541,,0.743119266,,0.431034483,,0.735294118,,193,66,18,50,0.22
RF,40,4,side_effect_1,4,0.647060397,,0.73699422,,0.363636364,,0.47761194,,223,56,35,32,0.23
RF,40,5,side_effect_1,0,0.748045367,,0.672566372,,0.4,,0.775,,166,93,18,62,0.22
RF,40,5,side_effect_1,1,0.715253497,,0.829341317,,0.411764706,,0.4375,,256,30,27,21,0.34
RF,40,5,side_effect_1,2,0.619169719,,0.522522523,,0.229508197,,0.7,,132,141,18,42,0.1
RF,40,5,side_effect_1,3,0.729063619,,0.76146789,,0.277108434,,0.56097561,,226,60,18,23,0.06
RF,40,5,side_effect_1,4,0.608419655,,0.582822086,,0.300653595,,0.613333333,,144,107,29,46,0.11
RF,40,6,side_effect_1,0,0.698830409,,0.815151515,,0.467741935,,0.50877193,,240,33,28,29,0.23
RF,40,6,side_effect_1,1,0.729639454,,0.719764012,,0.427350427,,0.641025641,,194,67,28,50,0.25
RF,40,6,side_effect_1,2,0.632809542,,0.721518987,,0.215909091,,0.5,,209,69,19,19,0.18
RF,40,6,side_effect_1,3,0.783317506,,0.746753247,,0.434343434,,0.661538462,,187,56,22,43,0.16
RF,40,6,side_effect_1,4,0.582070707,,0.603825137,,0.24516129,,0.575757576,,183,117,28,38,0.22
RF,40,7,side_effect_1,0,0.7030964,,0.695906433,,0.25,,0.681818182,,208,90,14,30,0.24
RF,40,7,side_effect_1,1,0.727943022,,0.619808307,,0.317880795,,0.75,,146,103,16,48,0.21
RF,40,7,side_effect_1,2,0.695576076,,0.742331288,,0.387096774,,0.571428571,,206,57,27,36,0.27
RF,40,7,side_effect_1,3,0.681350649,,0.737003058,,0.444444444,,0.467532468,,205,45,41,36,0.21
RF,40,7,side_effect_1,4,0.798456416,,0.735042735,,0.341880342,,0.714285714,,218,77,16,40,0.21
RF,40,8,side_effect_1,0,0.75433921,,0.796923077,,0.411764706,,0.518518519,,231,40,26,28,0.28
RF,40,8,side_effect_1,1,0.6507494,,0.680473373,,0.3,,0.6,,194,84,24,36,0.18
RF,40,8,side_effect_1,2,0.692336182,,0.794029851,,0.46875,,0.461538462,,236,34,35,30,0.17
RF,40,8,side_effect_1,3,0.634448819,,0.547770701,,0.25,,0.683333333,,131,123,19,41,0.07
RF,40,8,side_effect_1,4,0.709656301,,0.625360231,,0.303030303,,0.769230769,,167,115,15,50,0.13
RF,40,9,side_effect_1,0,0.648263027,,0.819875776,,0.55,,0.35483871,,242,18,40,22,0.24
RF,40,9,side_effect_1,1,0.690338321,,0.711370262,,0.283018868,,0.566037736,,214,76,23,30,0.24
RF,40,9,side_effect_1,2,0.700036581,,0.658753709,,0.297101449,,0.694915254,,181,97,18,41,0.18
RF,40,9,side_effect_1,3,0.566368788,,0.757763975,,0.433333333,,0.175675676,,231,17,61,13,0.34
RF,40,9,side_effect_1,4,0.750064004,,0.68358209,,0.310606061,,0.732142857,,188,91,15,41,0.22
LR,40,0,side_effect_1,0,0.659696206,,0.66969697,,0.270491803,,0.622641509,,188,89,20,33,0.02
LR,40,0,side_effect_1,1,0.694633152,,0.802941176,,0.465116279,,0.3125,,253,23,44,20,0.46
LR,40,0,side_effect_1,2,0.620418552,,0.647840532,,0.385964912,,0.55,,151,70,36,44,0.7
LR,40,0,side_effect_1,3,0.552548037,,0.834862385,,0.227272727,,0.119047619,,268,17,37,5,0.81
LR,40,0,side_effect_1,4,0.646517672,,0.742382271,,0.3,,0.323076923,,247,49,44,21,0.21
LR,40,1,side_effect_1,0,0.592689599,,0.770440252,,0.454545455,,0.289855072,,225,24,49,20,0.98
LR,40,1,side_effect_1,1,0.494724292,,0.794642857,,0.25,,0.06557377,,263,12,57,4,0.99
LR,40,1,side_effect_1,2,0.709616268,,0.777777778,,0.46,,0.338235294,,229,27,45,23,0.1
LR,40,1,side_effect_1,3,0.601287391,,0.644776119,,0.228070175,,0.456140351,,190,88,31,26,0.01
LR,40,1,side_effect_1,4,0.59238645,,0.690751445,,0.226415094,,0.489795918,,215,82,25,24,0.42
LR,40,2,side_effect_1,0,0.626250812,,0.666666667,,0.259259259,,0.49122807,,190,80,29,28,0.01
LR,40,2,side_effect_1,1,0.609530234,,0.633846154,,0.26446281,,0.516129032,,174,89,30,32,0.09
LR,40,2,side_effect_1,2,0.5898047,,0.611801242,,0.242424242,,0.561403509,,165,100,25,32,0.01
LR,40,2,side_effect_1,3,0.677986087,,0.767801858,,0.4,,0.272727273,,230,27,48,18,0.01
LR,40,2,side_effect_1,4,0.581827957,,0.610497238,,0.211678832,,0.467741935,,192,108,33,29,0.01
LR,40,3,side_effect_1,0,0.467544456,,0.246246246,,0.246246246,,1,,0,251,0,82,0
LR,40,3,side_effect_1,1,0.533137686,,0.711764706,,0.243589744,,0.327586207,,223,59,39,19,0.97
LR,40,3,side_effect_1,2,0.663284003,,0.785942492,,0.388888889,,0.381818182,,225,33,34,21,0.95
LR,40,3,side_effect_1,3,0.494211781,,0.582582583,,0.217054264,,0.424242424,,166,101,38,28,0.1
LR,40,3,side_effect_1,4,0.660441626,,0.752941176,,0.226666667,,0.395348837,,239,58,26,17,0.06
LR,40,4,side_effect_1,0,0.572028281,,0.61682243,,0.284482759,,0.452054795,,165,83,40,33,0.03
LR,40,4,side_effect_1,1,0.496370174,,0.676470588,,0.175824176,,0.31372549,,214,75,35,16,0.01
LR,40,4,side_effect_1,2,0.535234899,,0.539548023,,0.187134503,,0.571428571,,159,139,24,32,0.07
LR,40,4,side_effect_1,3,0.479508197,,0.603960396,,0.225225225,,0.423728814,,158,86,34,25,0.04
LR,40,4,side_effect_1,4,0.617112598,,0.668621701,,0.285714286,,0.492307692,,196,80,33,32,0.23
LR,40,5,side_effect_1,0,0.549510057,,0.645645646,,0.218181818,,0.428571429,,191,86,32,24,0.55
LR,40,5,side_effect_1,1,0.566834466,,0.630177515,,0.308333333,,0.46835443,,176,83,42,37,0.09
LR,40,5,side_effect_1,2,0.625830615,,0.759878419,,0.326530612,,0.258064516,,234,33,46,16,0.02
LR,40,5,side_effect_1,3,0.525308025,,0.734756098,,0.224137931,,0.236363636,,228,45,42,13,0.51
LR,40,5,side_effect_1,4,0.550179211,,0.697885196,,0.184210526,,0.269230769,,217,62,38,14,0.12
LR,40,6,side_effect_1,0,0.683126226,,0.705705706,,0.252873563,,0.4,,213,65,33,22,0.01
LR,40,6,side_effect_1,1,0.671372549,,0.6875,,0.326732673,,0.507692308,,187,68,32,33,0.01
LR,40,6,side_effect_1,2,0.587603401,,0.570987654,,0.264900662,,0.588235294,,145,111,28,40,0.22
LR,40,6,side_effect_1,3,0.666302672,,0.75748503,,0.280701754,,0.285714286,,237,41,40,16,0.09
LR,40,6,side_effect_1,4,0.542158565,,0.764367816,,0.288461538,,0.25,,251,37,45,15,0.47
LR,40,7,side_effect_1,0,0.550558214,,0.659574468,,0.138297872,,0.295454545,,204,81,31,13,0.02
LR,40,7,side_effect_1,1,0.615524035,,0.630914826,,0.203389831,,0.510638298,,176,94,23,24,0.01
LR,40,7,side_effect_1,2,0.434319338,,0.670658683,,0.220588235,,0.208333333,,209,53,57,15,0.48
LR,40,7,side_effect_1,3,0.59721828,,0.681114551,,0.213483146,,0.365384615,,201,70,33,19,0.03
LR,40,7,side_effect_1,4,0.697870639,,0.769662921,,0.552238806,,0.415730337,,237,30,52,37,0.01
LR,40,8,side_effect_1,0,0.587749627,,0.639880952,,0.245762712,,0.475409836,,186,89,32,29,0.01
LR,40,8,side_effect_1,1,0.388313413,,0.192926045,,0.192926045,,1,,0,251,0,60,0
LR,40,8,side_effect_1,2,0.625622454,,0.796352584,,0.3,,0.319148936,,247,35,32,15,0.42
LR,40,8,side_effect_1,3,0.656119465,,0.75739645,,0.419354839,,0.361111111,,230,36,46,26,0.22
LR,40,8,side_effect_1,4,0.565363657,,0.646376812,,0.241071429,,0.421875,,196,85,37,27,0.12
LR,40,9,side_effect_1,0,0.523315724,,0.690184049,,0.225,,0.315789474,,207,62,39,18,0.02
LR,40,9,side_effect_1,1,0.627212516,,0.595307918,,0.264150943,,0.666666667,,161,117,21,42,0.16
LR,40,9,side_effect_1,2,0.618312757,,0.660493827,,0.245454545,,0.5,,187,83,27,27,0.93
LR,40,9,side_effect_1,3,0.643930974,,0.652439024,,0.307086614,,0.6,,175,88,26,39,0.21
LR,40,9,side_effect_1,4,0.52634965,,0.729411765,,0.212765957,,0.153846154,,238,37,55,10,0.27
Adaboost,40,0,side_effect_1,0,0.707970916,,0.51641791,,0.233009709,,0.923076923,,125,158,4,48,0.28
Adaboost,40,0,side_effect_1,1,0.717909118,,0.700617284,,0.359649123,,0.630769231,,186,73,24,41,0.4
Adaboost,40,0,side_effect_1,2,0.566727053,,0.533333333,,0.198795181,,0.611111111,,143,133,21,33,0.01
Adaboost,40,0,side_effect_1,3,0.498809938,,0.305810398,,0.21754386,,0.939393939,,38,223,4,62,0.19
Adaboost,40,0,side_effect_1,4,0.553617781,,0.682215743,,0.243902439,,0.298507463,,214,62,47,20,0.11
Adaboost,40,1,side_effect_1,0,0.638514407,,0.851311953,,0.518518519,,0.269230769,,278,13,38,14,0.01
Adaboost,40,1,side_effect_1,1,0.662014334,,0.647798742,,0.374100719,,0.675324675,,154,87,25,52,0.07
Adaboost,40,1,side_effect_1,2,0.645993344,,0.540298507,,0.230769231,,0.75,,139,140,14,42,0.01
Adaboost,40,1,side_effect_1,3,0.713772708,,0.791411043,,0.462686567,,0.492063492,,227,36,32,31,0.01
Adaboost,40,1,side_effect_1,4,0.634055669,,0.706231454,,0.278350515,,0.482142857,,211,70,29,27,0.36
Adaboost,40,2,side_effect_1,0,0.489189315,,0.68914956,,0.274509804,,0.168674699,,221,37,69,14,0.01
Adaboost,40,2,side_effect_1,1,0.633737011,,0.52173913,,0.203389831,,0.734693878,,132,141,13,36,0.12
Adaboost,40,2,side_effect_1,2,0.537808642,,0.58490566,,0.195652174,,0.5625,,159,111,21,27,0.27
Adaboost,40,2,side_effect_1,3,0.578995006,,0.795107034,,0.4,,0.233333333,,246,21,46,14,0.5
Adaboost,40,2,side_effect_1,4,0.565766551,,0.535612536,,0.229508197,,0.65625,,146,141,22,42,0.22
Adaboost,40,3,side_effect_1,0,0.654524242,,0.527777778,,0.237569061,,0.74137931,,128,138,15,43,0.28
Adaboost,40,3,side_effect_1,1,0.618579129,,0.784375,,0.403846154,,0.355932203,,230,31,38,21,0.01
Adaboost,40,3,side_effect_1,2,0.546904469,,0.756329114,,0.25,,0.355555556,,223,48,29,16,0.47
Adaboost,40,3,side_effect_1,3,0.681981186,,0.66374269,,0.330769231,,0.605633803,,184,87,28,43,0.39
Adaboost,40,3,side_effect_1,4,0.637274697,,0.658263305,,0.305343511,,0.563380282,,195,91,31,40,0.27
Adaboost,40,4,side_effect_1,0,0.56497434,,0.647239264,,0.256880734,,0.451612903,,183,81,34,28,0.17
Adaboost,40,4,side_effect_1,1,0.559252451,,0.664576803,,0.263736264,,0.375,,188,67,40,24,0.31
Adaboost,40,4,side_effect_1,2,0.615938783,,0.518072289,,0.184357542,,0.70212766,,139,146,14,33,0.05
Adaboost,40,4,side_effect_1,3,0.652983429,,0.637195122,,0.272727273,,0.610169492,,173,96,23,36,0.2
Adaboost,40,4,side_effect_1,4,0.702841805,,0.788135593,,0.475409836,,0.402777778,,250,32,43,29,0.2
Adaboost,40,5,side_effect_1,0,0.644774432,,0.741741742,,0.3125,,0.322580645,,227,44,42,20,0.06
Adaboost,40,5,side_effect_1,1,0.615246542,,0.473684211,,0.287671233,,0.818181818,,90,156,14,63,0.23
Adaboost,40,5,side_effect_1,2,0.676861314,,0.679012346,,0.263157895,,0.6,,190,84,20,30,0.38
Adaboost,40,5,side_effect_1,3,0.556011037,,0.597633136,,0.160583942,,0.511627907,,180,115,21,22,0.01
Adaboost,40,5,side_effect_1,4,0.474287485,,0.695014663,,0.241935484,,0.208333333,,222,47,57,15,0.23
Adaboost,40,6,side_effect_1,0,0.583640432,,0.696875,,0.265060241,,0.379310345,,201,61,36,22,0.24
Adaboost,40,6,side_effect_1,1,0.763594253,,0.739130435,,0.365384615,,0.678571429,,200,66,18,38,0.18
Adaboost,40,6,side_effect_1,2,0.5590301,,0.37829912,,0.222641509,,0.907692308,,70,206,6,59,0.05
Adaboost,40,6,side_effect_1,3,0.612642045,,0.581120944,,0.262195122,,0.671875,,154,121,21,43,0.22
Adaboost,40,6,side_effect_1,4,0.609319316,,0.65578635,,0.276422764,,0.557377049,,187,89,27,34,0.01
Adaboost,40,7,side_effect_1,0,0.658490392,,0.679190751,,0.387596899,,0.609756098,,185,79,32,50,0.42
Adaboost,40,7,side_effect_1,1,0.573253968,,0.769230769,,0.24137931,,0.311111111,,236,44,31,14,0.1
Adaboost,40,7,side_effect_1,2,0.778060438,,0.75,,0.323529412,,0.717391304,,213,69,13,33,0.11
Adaboost,40,7,side_effect_1,3,0.5358444,,0.619937695,,0.252252252,,0.417910448,,171,83,39,28,0.08
Adaboost,40,7,side_effect_1,4,0.540653409,,0.740412979,,0.239130435,,0.171875,,240,35,53,11,0.55
Adaboost,40,8,side_effect_1,0,0.701085568,,0.670731707,,0.310606061,,0.706896552,,179,91,17,41,0.33
Adaboost,40,8,side_effect_1,1,0.751974401,,0.769911504,,0.357894737,,0.666666667,,227,61,17,34,0.37
Adaboost,40,8,side_effect_1,2,0.515569551,,0.24695122,,0.24695122,,1,,0,247,0,81,0
Adaboost,40,8,side_effect_1,3,0.665983046,,0.753799392,,0.325,,0.490566038,,222,54,27,26,0.07
Adaboost,40,8,side_effect_1,4,0.6521479,,0.811940299,,0.458333333,,0.180327869,,261,13,50,11,0.02
Adaboost,40,9,side_effect_1,0,0.67787307,,0.69375,,0.302752294,,0.6,,189,76,22,33,0.27
Adaboost,40,9,side_effect_1,1,0.668918183,,0.554252199,,0.272727273,,0.76119403,,138,136,16,51,0.3
Adaboost,40,9,side_effect_1,2,0.683708551,,0.726153846,,0.4,,0.507042254,,200,54,35,36,0.34
Adaboost,40,9,side_effect_1,3,0.718482737,,0.833836858,,0.392156863,,0.454545455,,256,31,24,20,0.54
Adaboost,40,9,side_effect_1,4,0.610393487,,0.81871345,,0.564102564,,0.328358209,,258,17,45,22,0.81
MLP,40,0,side_effect_1,0,0.492528929,,0.211009174,,0.211009174,,1,,0,258,0,69,0
MLP,40,0,side_effect_1,1,0.605660377,,0.656534954,,0.262135922,,0.421875,,189,76,37,27,0.01
MLP,40,0,side_effect_1,2,0.611341456,,0.509433962,,0.251308901,,0.786885246,,114,143,13,48,0.01
MLP,40,0,side_effect_1,3,0.566780822,,0.535714286,,0.166666667,,0.636363636,,152,140,16,28,0.03
MLP,40,0,side_effect_1,4,0.629082343,,0.189111748,,0.189111748,,1,,0,283,0,66,0
MLP,40,1,side_effect_1,0,0.607983461,,0.15483871,,0.15483871,,1,,0,262,0,48,0
MLP,40,1,side_effect_1,1,0.574542125,,0.792569659,,0.441176471,,0.238095238,,241,19,48,15,0.65
MLP,40,1,side_effect_1,2,0.625038243,,0.175595238,,0.175595238,,1,,0,277,0,59,0
MLP,40,1,side_effect_1,3,0.658320764,,0.750750751,,0.462686567,,0.397435897,,219,36,47,31,0.46
MLP,40,1,side_effect_1,4,0.61853346,,0.554621849,,0.209039548,,0.660714286,,161,140,19,37,0.01
MLP,40,2,side_effect_1,0,0.575366569,,0.183976261,,0.183976261,,1,,0,275,0,62,0
MLP,40,2,side_effect_1,1,0.679926638,,0.764525994,,0.371428571,,0.440677966,,224,44,33,26,0.01
MLP,40,2,side_effect_1,2,0.561649583,,0.765822785,,0.405405405,,0.223880597,,227,22,52,15,0.98
MLP,40,2,side_effect_1,3,0.719484882,,0.628318584,,0.274509804,,0.736842105,,171,111,15,42,0.02
MLP,40,2,side_effect_1,4,0.717413596,,0.829411765,,0.545454545,,0.101694915,,276,5,53,6,0.01
MLP,40,3,side_effect_1,0,0.559470091,,0.206153846,,0.206153846,,1,,0,258,0,67,0
MLP,40,3,side_effect_1,1,0.493244606,,0.179245283,,0.179245283,,1,,0,261,0,57,0
MLP,40,3,side_effect_1,2,0.676724138,,0.789017341,,0.333333333,,0.303571429,,256,34,39,17,0.01
MLP,40,3,side_effect_1,3,0.615416082,,0.183431953,,0.183431953,,1,,0,276,0,62,0
MLP,40,3,side_effect_1,4,0.780585424,,0.719879518,,0.37398374,,0.741935484,,193,77,16,46,0.02
MLP,40,4,side_effect_1,0,0.409694989,,0.201183432,,0.201183432,,1,,0,270,0,68,0
MLP,40,4,side_effect_1,1,0.575910732,,0.822289157,,0.4,,0.145454545,,265,12,47,8,0.89
MLP,40,4,side_effect_1,2,0.601449275,,0.869565217,,1,,0.086956522,,276,0,42,4,0.01
